,StopPointRef,CommonName_x,LocalityName_x,LocalityQualifier,AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName_y,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName_y,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
5743,0180BAC30737,Courtenay Road,Keynsham,Bath & NE Somerset,0180BAC30737,bthatdj,,,Courtenay Road,en,,,,,Wellsway,en,,,S-bound,en,S,E0054815,Keynsham,Bristol,,,,,,0,U,365919,166806,-2.4912918641,51.3992540717,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5744,0180BAC30737,Courtenay Road,Keynsham,Bath & NE Somerset,0180BAC30737,bthatdj,,,Courtenay Road,en,,,,,Wellsway,en,,,S-bound,en,S,E0054815,Keynsham,Bristol,,,,,,0,U,365919,166806,-2.4912918641,51.3992540717,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5745,0180BAC30737,Courtenay Road,Keynsham,Bath & NE Somerset,0180BAC30737,bthatdj,,,Courtenay Road,en,,,,,Wellsway,en,,,S-bound,en,S,E0054815,Keynsham,Bristol,,,,,,0,U,365919,166806,-2.4912918641,51.3992540717,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5746,0180BAC30737,Courtenay Road,Keynsham,Bath & NE Somerset,0180BAC30737,bthatdj,,,Courtenay Road,en,,,,,Wellsway,en,,,S-bound,en,S,E0054815,Keynsham,Bristol,,,,,,0,U,365919,166806,-2.4912918641,51.3992540717,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5747,0180BAC30731,Uplands,Burnett,Bath & NE Somerset,0180BAC30731,bthatpj,,,Uplands,en,,,,,Wellsway,en,,,S-bound,en,S,E0034985,Burnett,,,,,,,0,U,366214,166265,-2.4869997697,51.3944073408,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5748,0180BAC30731,Uplands,Burnett,Bath & NE Somerset,0180BAC30731,bthatpj,,,Uplands,en,,,,,Wellsway,en,,,S-bound,en,S,E0034985,Burnett,,,,,,,0,U,366214,166265,-2.4869997697,51.3944073408,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5749,0180BAC30733,Burnett Hill,Burnett,Bath & NE Somerset,0180BAC30733,bthawgp,,,Burnett Hill,en,,,,,Burnett Hill,en,,,S-bound,en,S,E0034985,Burnett,,,,,,,0,U,366614,165388,-2.4811679063,51.3865454836,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5750,0180BAC30733,Burnett Hill,Burnett,Bath & NE Somerset,0180BAC30733,bthawgp,,,Burnett Hill,en,,,,,Burnett Hill,en,,,S-bound,en,S,E0034985,Burnett,,,,,,,0,U,366614,165388,-2.4811679063,51.3865454836,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5751,0180BAC30736,Two Headed Man,Compton Dando,Bath & NE Somerset,0180BAC30736,bthawmw,,,Two Headed Man,en,,,,,B3116,en,,,SE-bound,en,SE,E0052910,Compton Dando,,,,,,,0,U,366815,164067,-2.4781556748,51.3746794192,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5752,0180BAC30736,Two Headed Man,Compton Dando,Bath & NE Somerset,0180BAC30736,bthawmw,,,Two Headed Man,en,,,,,B3116,en,,,SE-bound,en,SE,E0052910,Compton Dando,,,,,,,0,U,366815,164067,-2.4781556748,51.3746794192,BCT,CUS,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5753,0180BAC31008,Stanton Prior Turn,Marksbury,Bath & NE Somerset,0180BAC31008,bthawmj,,,Stanton Prior Turn,en,,,,,A39,en,,,S-bound,en,S,E0052924,Marksbury,,,,,,,0,U,366790,162602,-2.4783775644,51.3615052479,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5754,0180BAC31008,Stanton Prior Turn,Marksbury,Bath & NE Somerset,0180BAC31008,bthawmj,,,Stanton Prior Turn,en,,,,,A39,en,,,S-bound,en,S,E0052924,Marksbury,,,,,,,0,U,366790,162602,-2.4783775644,51.3615052479,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5755,0180BAC31008,Stanton Prior Turn,Marksbury,Bath & NE Somerset,0180BAC31008,bthawmj,,,Stanton Prior Turn,en,,,,,A39,en,,,S-bound,en,S,E0052924,Marksbury,,,,,,,0,U,366790,162602,-2.4783775644,51.3615052479,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:18,0,new,act
5756,0180BAC31007,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31007,bthawdt,,,Marksbury Church,en,,,,,A39,en,,,SW-bound,en,SW,E0052924,Marksbury,,,,,,,0,U,366560,162231,-2.4816459656,51.3581558243,BCT,CUS,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5757,0180BAC31007,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31007,bthawdt,,,Marksbury Church,en,,,,,A39,en,,,SW-bound,en,SW,E0052924,Marksbury,,,,,,,0,U,366560,162231,-2.4816459656,51.3581558243,BCT,CUS,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5758,0180BAC31007,Marksbury Church,Marksbury,Bath & NE Somerset,0180BAC31007,bthawdt,,,Marksbury Church,en,,,,,A39,en,,,SW-bound,en,SW,E0052924,Marksbury,,,,,,,0,U,366560,162231,-2.4816459656,51.3581558243,BCT,CUS,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5759,0180BAC31004,The New Inn,Farmborough,Bath & NE Somerset,0180BAC31004,bthatwp,,,The New Inn,en,,,,,A39,en,,,S-bound,en,S,E0052916,Farmborough,,,,,,,0,U,366376,161298,-2.4842000416,51.3497557481,BCT,CUS,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5760,0180BAC31004,The New Inn,Farmborough,Bath & NE Somerset,0180BAC31004,bthatwp,,,The New Inn,en,,,,,A39,en,,,S-bound,en,S,E0052916,Farmborough,,,,,,,0,U,366376,161298,-2.4842000416,51.3497557481,BCT,CUS,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5761,0180BAC31001,Butchers Arms,Farmborough,Bath & NE Somerset,0180BAC31001,bthawda,,,Butchers Arms,en,,,,,Timsbury Road,en,,,C,en,SE,E0052916,Farmborough,,,,,,,0,U,366459,160638,-2.4829458709,51.343826189,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:19,0,new,act
5762,0180BAC31001,Butchers Arms,Farmborough,Bath & NE Somerset,0180BAC31001,bthawda,,,Butchers Arms,en,,,,,Timsbury Road,en,,,C,en,SE,E0052916,Farmborough,,,,,,,0,U,366459,160638,-2.4829458709,51.343826189,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:19,0,new,act
5763,0180BAC31001,Butchers Arms,Farmborough,Bath & NE Somerset,0180BAC31001,bthawda,,,Butchers Arms,en,,,,,Timsbury Road,en,,,C,en,SE,E0052916,Farmborough,,,,,,,0,U,366459,160638,-2.4829458709,51.343826189,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:19,0,new,act
5764,0180BAC30999,Tilley Farm,Farmborough,Bath & NE Somerset,0180BAC30999,bthawdp,,,Tilley Farm,en,,,,,Timsbury Road,en,,,SE-bound,en,SE,E0052916,Farmborough,,,,,,,0,U,366527,160387,-2.4819459217,51.3415733074,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5765,0180BAC30999,Tilley Farm,Farmborough,Bath & NE Somerset,0180BAC30999,bthawdp,,,Tilley Farm,en,,,,,Timsbury Road,en,,,SE-bound,en,SE,E0052916,Farmborough,,,,,,,0,U,366527,160387,-2.4819459217,51.3415733074,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5766,0180BAC30999,Tilley Farm,Farmborough,Bath & NE Somerset,0180BAC30999,bthawdp,,,Tilley Farm,en,,,,,Timsbury Road,en,,,SE-bound,en,SE,E0052916,Farmborough,,,,,,,0,U,366527,160387,-2.4819459217,51.3415733074,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5767,0180BAC30999,Tilley Farm,Farmborough,Bath & NE Somerset,0180BAC30999,bthawdp,,,Tilley Farm,en,,,,,Timsbury Road,en,,,SE-bound,en,SE,E0052916,Farmborough,,,,,,,0,U,366527,160387,-2.4819459217,51.3415733074,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5768,0180BAC30999,Tilley Farm,Farmborough,Bath & NE Somerset,0180BAC30999,bthawdp,,,Tilley Farm,en,,,,,Timsbury Road,en,,,SE-bound,en,SE,E0052916,Farmborough,,,,,,,0,U,366527,160387,-2.4819459217,51.3415733074,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5769,0180BAC30997,Sleight View,Bloomfield (Somset),Bath & NE Somerset,0180BAC30997,bthawga,,,Sleight View,en,,,,,Bloomfield Road,en,,,SE-bound,en,SE,E0034978,Bloomfield,Timsbury,,,,,,0,U,366600,159504,-2.4808148418,51.333637986,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5770,0180BAC30997,Sleight View,Bloomfield (Somset),Bath & NE Somerset,0180BAC30997,bthawga,,,Sleight View,en,,,,,Bloomfield Road,en,,,SE-bound,en,SE,E0034978,Bloomfield,Timsbury,,,,,,0,U,366600,159504,-2.4808148418,51.333637986,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5771,0180BAC30997,Sleight View,Bloomfield (Somset),Bath & NE Somerset,0180BAC30997,bthawga,,,Sleight View,en,,,,,Bloomfield Road,en,,,SE-bound,en,SE,E0034978,Bloomfield,Timsbury,,,,,,0,U,366600,159504,-2.4808148418,51.333637986,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5772,0180BAC30997,Sleight View,Bloomfield (Somset),Bath & NE Somerset,0180BAC30997,bthawga,,,Sleight View,en,,,,,Bloomfield Road,en,,,SE-bound,en,SE,E0034978,Bloomfield,Timsbury,,,,,,0,U,366600,159504,-2.4808148418,51.333637986,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5773,0180BAC30997,Sleight View,Bloomfield (Somset),Bath & NE Somerset,0180BAC30997,bthawga,,,Sleight View,en,,,,,Bloomfield Road,en,,,SE-bound,en,SE,E0034978,Bloomfield,Timsbury,,,,,,0,U,366600,159504,-2.4808148418,51.333637986,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5774,0180BAC30995,Bloomfield Park Rd,Bloomfield (Somset),Bath & NE Somerset,0180BAC30995,bthawjp,,,Bloomfield Park Rd,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0034978,Bloomfield,Timsbury,,,,,,0,U,366698,159216,-2.479381158,51.331054153,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5775,0180BAC30995,Bloomfield Park Rd,Bloomfield (Somset),Bath & NE Somerset,0180BAC30995,bthawjp,,,Bloomfield Park Rd,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0034978,Bloomfield,Timsbury,,,,,,0,U,366698,159216,-2.479381158,51.331054153,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5776,0180BAC30995,Bloomfield Park Rd,Bloomfield (Somset),Bath & NE Somerset,0180BAC30995,bthawjp,,,Bloomfield Park Rd,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0034978,Bloomfield,Timsbury,,,,,,0,U,366698,159216,-2.479381158,51.331054153,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5777,0180BAC30995,Bloomfield Park Rd,Bloomfield (Somset),Bath & NE Somerset,0180BAC30995,bthawjp,,,Bloomfield Park Rd,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0034978,Bloomfield,Timsbury,,,,,,0,U,366698,159216,-2.479381158,51.331054153,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5778,0180BAC30995,Bloomfield Park Rd,Bloomfield (Somset),Bath & NE Somerset,0180BAC30995,bthawjp,,,Bloomfield Park Rd,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0034978,Bloomfield,Timsbury,,,,,,0,U,366698,159216,-2.479381158,51.331054153,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5779,0180BAC30993,North Road,Timsbury (Somset),Bath & NE Somerset,0180BAC30993,bthawjt,,,North Road,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0052942,Timsbury,,,,,,,0,U,366703,159016,-2.4792906438,51.3292561136,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5780,0180BAC30993,North Road,Timsbury (Somset),Bath & NE Somerset,0180BAC30993,bthawjt,,,North Road,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0052942,Timsbury,,,,,,,0,U,366703,159016,-2.4792906438,51.3292561136,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5781,0180BAC30993,North Road,Timsbury (Somset),Bath & NE Somerset,0180BAC30993,bthawjt,,,North Road,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0052942,Timsbury,,,,,,,0,U,366703,159016,-2.4792906438,51.3292561136,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5782,0180BAC30993,North Road,Timsbury (Somset),Bath & NE Somerset,0180BAC30993,bthawjt,,,North Road,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0052942,Timsbury,,,,,,,0,U,366703,159016,-2.4792906438,51.3292561136,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5783,0180BAC30993,North Road,Timsbury (Somset),Bath & NE Somerset,0180BAC30993,bthawjt,,,North Road,en,,,,,Bloomfield Road,en,,,S-bound,en,S,E0052942,Timsbury,,,,,,,0,U,366703,159016,-2.4792906438,51.3292561136,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5784,0180BAC31064,St Marys Close,Timsbury (Somset),Bath & NE Somerset,0180BAC31064,bthawma,,,St Marys Close,en,,,,,The Avenue,en,,,SE-bound,en,SE,E0052942,Timsbury,,,,,,,0,U,366738,158722,-2.478760778,51.3266146173,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-05-15T09:49:15,17,new,act
5785,0180BAC31064,St Marys Close,Timsbury (Somset),Bath & NE Somerset,0180BAC31064,bthawma,,,St Marys Close,en,,,,,The Avenue,en,,,SE-bound,en,SE,E0052942,Timsbury,,,,,,,0,U,366738,158722,-2.478760778,51.3266146173,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-05-15T09:49:15,17,new,act
5786,0180BAC31065,Greenvale Close,Timsbury (Somset),Bath & NE Somerset,0180BAC31065,bthawgw,,,Greenvale Close,en,,,,,Greenvale Drive,en,,,N-bound,en,N,E0052942,Timsbury,,,,,,,0,U,366631,158328,-2.480259402,51.3230656118,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5787,0180BAC31065,Greenvale Close,Timsbury (Somset),Bath & NE Somerset,0180BAC31065,bthawgw,,,Greenvale Close,en,,,,,Greenvale Drive,en,,,N-bound,en,N,E0052942,Timsbury,,,,,,,0,U,366631,158328,-2.480259402,51.3230656118,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5788,0180BAC31062,Guss and Crook,Timsbury (Somset),Bath & NE Somerset,0180BAC31062,bthawpd,,,Guss and Crook,en,,,,,South Road,en,,,E-bound,en,E,E0052942,Timsbury,,,,,,,0,U,366853,158593,-2.4770983003,51.3254614256,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5789,0180BAC31060,Homefield,Timsbury (Somset),Bath & NE Somerset,0180BAC31060,bthawtm,,,Homefield,en,,,,,South Road,en,,,NE-bound,en,NE,E0052942,Timsbury,,,,,,,0,U,367115,158702,-2.4733483456,51.3264567736,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5790,0180BAC31021,Lansdown Crescent,Timsbury (Somset),Bath & NE Somerset,0180BAC31021,bthdadm,,,Lansdown Crescent,en,,,,,Hook Hill,en,,,SE-bound,en,SE,E0052942,Timsbury,,,,,,,0,U,367431,158754,-2.4688179967,51.3269425803,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5791,0180BAC31021,Lansdown Crescent,Timsbury (Somset),Bath & NE Somerset,0180BAC31021,bthdadm,,,Lansdown Crescent,en,,,,,Hook Hill,en,,,SE-bound,en,SE,E0052942,Timsbury,,,,,,,0,U,367431,158754,-2.4688179967,51.3269425803,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5792,0180BAC31021,Lansdown Crescent,Timsbury (Somset),Bath & NE Somerset,0180BAC31021,bthdadm,,,Lansdown Crescent,en,,,,,Hook Hill,en,,,SE-bound,en,SE,E0052942,Timsbury,,,,,,,0,U,367431,158754,-2.4688179967,51.3269425803,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5793,0180BAC31021,Lansdown Crescent,Timsbury (Somset),Bath & NE Somerset,0180BAC31021,bthdadm,,,Lansdown Crescent,en,,,,,Hook Hill,en,,,SE-bound,en,SE,E0052942,Timsbury,,,,,,,0,U,367431,158754,-2.4688179967,51.3269425803,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5794,0180BAC31023,Camerton Turn,Meadgate,Bath & NE Somerset,0180BAC31023,bthdajp,,,Camerton Turn,en,,,,,Weekesley Lane,en,,,NE-bound,en,NE,E0035049,Meadgate,,,,,,,0,U,367949,158562,-2.4613664409,51.3252456941,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:17,0,new,act
5795,0180BAC31023,Camerton Turn,Meadgate,Bath & NE Somerset,0180BAC31023,bthdajp,,,Camerton Turn,en,,,,,Weekesley Lane,en,,,NE-bound,en,NE,E0035049,Meadgate,,,,,,,0,U,367949,158562,-2.4613664409,51.3252456941,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:17,0,new,act
5796,0180BAC31023,Camerton Turn,Meadgate,Bath & NE Somerset,0180BAC31023,bthdajp,,,Camerton Turn,en,,,,,Weekesley Lane,en,,,NE-bound,en,NE,E0035049,Meadgate,,,,,,,0,U,367949,158562,-2.4613664409,51.3252456941,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:17,0,new,act
5797,0180BAC31023,Camerton Turn,Meadgate,Bath & NE Somerset,0180BAC31023,bthdajp,,,Camerton Turn,en,,,,,Weekesley Lane,en,,,NE-bound,en,NE,E0035049,Meadgate,,,,,,,0,U,367949,158562,-2.4613664409,51.3252456941,BCT,MKD,OTH,,,,1,2014-10-21T13:55:20,2014-07-14T15:18:17,0,new,act
5798,0180BAC31066,Sheephouse Fm,Camerton (Somset),Bath & NE Somerset,0180BAC31066,bthdapg,,,Sheephouse Fm,en,,,,,Camerton Road,en,,,SE-bound,en,SE,E0052902,Camerton,,,,,,,0,U,368195,158322,-2.4578145401,51.3231015383,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5799,0180BAC31066,Sheephouse Fm,Camerton (Somset),Bath & NE Somerset,0180BAC31066,bthdapg,,,Sheephouse Fm,en,,,,,Camerton Road,en,,,SE-bound,en,SE,E0052902,Camerton,,,,,,,0,U,368195,158322,-2.4578145401,51.3231015383,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:19,0,new,act
5800,0180BAC31069,The Daglands,Camerton (Somset),Bath & NE Somerset,0180BAC31069,bthdamp,,,The Daglands,en,,,,,Camerton Hill,en,,,S-bound,en,S,E0052902,Camerton,,,,,,,0,U,368112,157769,-2.4589560143,51.3181244633,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:20,0,new,act
5801,0180BAC31069,The Daglands,Camerton (Somset),Bath & NE Somerset,0180BAC31069,bthdamp,,,The Daglands,en,,,,,Camerton Hill,en,,,S-bound,en,S,E0052902,Camerton,,,,,,,0,U,368112,157769,-2.4589560143,51.3181244633,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:20,0,new,act
5802,0180BAC31070,Camerton Court,Camerton (Somset),Bath & NE Somerset,0180BAC31070,bthdatp,,,Camerton Court,en,,,,,,,,,S-bound,en,S,E0052902,Camerton,,,,,,,0,U,368471,157431,-2.4537747153,51.3151053346,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5803,0180BAC31070,Camerton Court,Camerton (Somset),Bath & NE Somerset,0180BAC31070,bthdatp,,,Camerton Court,en,,,,,,,,,S-bound,en,S,E0052902,Camerton,,,,,,,0,U,368471,157431,-2.4537747153,51.3151053346,BCT,MKD,OTH,,,,1,2014-10-21T13:55:23,2014-07-14T15:18:18,0,new,act
5804,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5805,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5806,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5807,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5808,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5809,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5810,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5811,0180BAC30827,Skinner's Hill,Peasedown St. John,Bath & NE Somerset,0180BAC30827,bthdgat,,,Skinner's Hill,en,,,,,A367,en,,,SW-bound,en,SW,E0052932,Peasedown St John,,,,,,,0,U,368845,156279,-2.4483075639,51.3047675229,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5812,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5813,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5814,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5815,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5816,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5817,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
5818,0180BAC30828,Smallcombe Road,Clandown,Bath & NE Somerset,0180BAC30828,bthdawd,,,Smallcombe Road,en,,,,,Bath New Road,en,,,SW-bound,en,SW,E0034991,Clandown,,,,,,,0,U,368478,155774,-2.4535273898,51.3002064227,BCT,MKD,OTH,,,,1,2014-10-21T13:55:29,2014-07-14T15:18:18,0,new,act
